full_text,label
Titiek Soeharto welcomes the Prabowo administration s plan to recognize Soeharto as a National Hero: Iya alhamdulillah kalau pemerintah mau berkenan untuk menganugerahkan gelar pahlawan nasional kepada Presiden Soeharto karena mengingat begitu besar jasanya bagi bangsa. https://t.co/cWMQzyn9rp,neutral
Momen Presiden Prabowo Subianto Dan Ustadz Adi Hidayat Hadiri Acara Peluncuran Program Gerina Banyuasin Sumatera Selatan Presiden Prabowo Luncurkan Program Gerakan Indonesia Menanam (GERINA) Didampingi Ustadz Adi Hidayat Dan Sejumlah Menteri Di Banyuasin Sumatera Selatan https://t.co/kdunNQah50,neutral
Bapak Presiden @prabowo yth syarat utama menjadikan Indonesia cerah adalah mewujudkan pemerintahan bersih sesuai pidato pelantikan Bapak tgl 20 Oktober 2024. Tapi sepertinya sdh 6 (enam) bulan berkuasa hal tsb belum terwujud.,negative
Kepala BNN: Prabowo merupakan presiden pertama yang menempatkan narkoba sebagai isu sentral dalam program prioritasnya yakni Asta Cita. FAKTA HARI INI GEMBEL TIDAK LAGI NGELEM TAPI SUDAH TERANG2AN MAKE SABU DI KOLONG JEMBATAN https://t.co/PVfY4CttoR,neutral
Beli Pertamax isinya pertalite pilih Prabowo isinya Mulyono kata presiden jancukers https://t.co/QeMDs2LlRU,neutral
. Sudah Cukup Banyak PR Sejarah Bangsa Indonesia yang Tidak Tuntas. Jangan lagi ditambah dengan Kasus Ijazah Yang Tidak pernah ada kejelasan dan yang Sangat Merendahkan Bangsa Indonesia dimata Dunia ini. Pemerintahan Presiden @Prabowo harus sadar akan hal ini. . https://t.co/GRYDxE94nk,negative
Pihak yg menyuarakan #IndonesiaGelap sebenarnya meminta Bpk Presiden @prabowo membuang penyebab kegelapan yaitu : 1) hentikan cawe-cawe Geng Solo 2) stop cengkraman Oligarki 3) berantas korupsi dan Judol 4) benahi penegak hukum 5) hentikan penggusuran rakyat. bkn menuduh Rezim,negative
Bapak Presiden @prabowo yth jangan sampai kasus penggelontoran dana ke MGB yg ditengarai banyak yg jatuh ke lingkaran kekuasaan akan terjadi pada penggelontoran dana ke Koperasi Merah Putih. Apalagi kalau hanya dibagi berdua dg Geng Solo. Utamakan transparansi !!!,negative
Masih sanggupkah rakyat Indonesia menunggu political will dari presiden Prabowo untuk tidak sekedar omon omon. https://t.co/dtyp6MCDKX,neutral
@MasBRO_back Pak Presiden @prabowo @ListyoSigitP @KompasTV @Metro_TV @tvOneNews,neutral
Sepertinya stlh 6 bln Prabowo jadi Presiden yg terjadi adalah Jokowi 3 Priode. Terlihat dari : 1) smkn banyak pjbt Negara tokoh TNI Polisi dll menghadap ke Solo 2) Presiden Prabowo tdk permasalahkan hal tsb seperti yg disampaikan oleh istana dan Ketua MPR.,neutral
Program makan bergizi gratis yang dicanangkan Presiden Prabowo Subianto bukanlah ide baru. Banyak negara telah menerapkan program serupa sebagai upaya untuk meningkatkan kesejahteraan anak-anak dan memperbaiki masalah gizi serta kesehatan di kalangan pelajar. https://t.co/8sWCWDfzkG,neutral
H+5. Saya ga habis pikir dg pola pikirnya @jokowi . @prabowo blm dilantik jd presiden dipaksa melantik HN. Ini mengingatkan saya spt ijazah jkw yg ditandatangani lbh dulu drpd lembar skripsinya. Fix hasan nasbi akn dipecat &amp; kemungkinan bsr lbg yg dippinnya jg akn di bubarkan . https://t.co/c58a019PmX,negative
Pesan Ma'ruf Amin ke Presiden Prabowo dan Para Menteri: Situasi Sekarang Tidak Baik-baik Saja https://t.co/4v0hkBfvyS,neutral
@ErickSunda29492 @Opposisi6890 Berita itu benar. Pada 10 April 2025 Presiden Prabowo Subianto memuji Mustafa Kemal Atatürk dalam pidatonya di Parlemen Turki menyebutnya sebagai ikon dan pahlawan masa mudanya bersama Sultan Mehmed II. Ini didukung oleh laporan berita dan situs resmi pemerintah. Namun ,neutral
Wakil Presiden (Wapres) ke-13 Ma'ruf Amin memberi wejangan kepada menteri Kabinet Indonesia Maju bahwa situasi Indonesia sedang tidak baik-baik saja. ~LL #MarufAmin #Prabowo https://t.co/Ee1lWyERaO,neutral
@msaid_didu BERI ARAHAN PESERTA SESPIMEN POLRI DI RUMAHNYA JOKOWI DAN SIGIT LISTYO LUMURI MUKA PRABOWO DENGAN KOTORAN Prabowo mana marwahmu sebagai presiden?! https://t.co/fmIbenMoWW,neutral
Pantesan sj Presiden @prabowo tdk berani mengganti Kapolri. Buktinya para Sespimen Polri sowan minta arahan ke Mulyono bkn ke Presiden Prabowo Orang akan menyimpulkan adanya matahari kembar Dan polisi loyal ke siapa https://t.co/5w3yzfJRky,negative
Awal mula presiden @jokowi membelok ke @prabowo yg pernah mengusungnya sbg DKI 1 dg memberi dukungan penuh Pilpres 2024 Karna @PDI_Perjuangan memperlakukan Jokowi &amp; anak mantu sbg BUDAK Sehingga Prabowo pun angkat &amp; memuliakan Gibran sbg Wapres agar bebas dr perbudakan PDIP https://t.co/2IrFOUiKYN,neutral
#akseyna 10 tahun 26 Maret 2025 Al Fatehah KEYAKINANKU! Presiden Republik Indonesia adalah Bapak PRABOWO SUBIANTO Perhatian: Ingat kepada siapapun &amp; siapa juga kalau ada pejabat/siapapun yang keliru menghormatinya awas! ingat! Semoga terkepung!,positive
Jangan pernah berharap presiden Prabowo akan menyingkirkan menteri titipannya Jokowi. Hidup jokowi https://t.co/FQOTUyyWT8,negative
@Adiprayitno_20 Secara psikologis tak pantas pejabat yg masih aktif selalu bertemu dgn mantan presiden yg prestasinya penuh kontroversi ini bisa menjatuhkan harga diri Prabowo.,negative
Bukti presiden selalu diserang dan dijatuhkan dpt dilihat dr branding negatif terhadap presiden @prabowo yang akan mengekang demokrasi di Indonesia tidak hanya dilakukan pendengung DFK tetapi juga dr asing. Tapi jawaban dr beliau tegas setiap negara punya budaya dan caranya https://t.co/xLz8b268XR,neutral
Ini sama saja namanya penghinaan terhadap Prabowo sebagai Presiden,negative
Presiden nya Prabowo tapi Jokowi yang memberikan arahan ini maksudnya gimana? Sebenarnya yang berkuasa saat ini siapa?,negative
@Opposisi6890 Semoga semua tamu negara yang berkunjung ke Indonesia memuji Kartosoewirjo Sultan Hamid Tan Malaka Kelly Kwalik di depan presiden Prabowo,neutral
Alerta! Kepolisian Negara koq bisa dibawah kekuasaan mantan presiden? Sudah sebegitu tidak diakuinya kah kekuasaan Presiden Prabowo? #AkuNanya https://t.co/jccky2JVGC,negative
Presiden Prabowo canangkan proyek makan gratis untuk 82 9 juta orang dgn anggaran Rp 71 triliun. Pemerintah gembar-gembor bahwa proyek ini bisa berdayakan bisnis kecil dan menengah. Tempo menemukan politisi dan pendukung Prabowo ikut menikmati proyek ini https://t.co/SE34WaqIc2,neutral
PDIP sj 20thn bsrkan Jokowi ditelikung apalg Presiden @prabowo . Dr awal Prabowo sdh disetir agar muluskan ambisi Jokowi spy Gibran jd wapres walopun dgn cara ilegal via paman ketua MK. Ini jls pemerintahan yg buruk akan tercatat dlm sejarah yg buruk. Prabowo blunder!!!,negative
@Piyusaja2 @gibran_tweet Prabowo gak akan berani. Kalo gak mendukung Gibran dia gak bakalan bisa jadi presiden. Makanya dia rela sampe merendahkan dirinya serendah-rendahnya jadi bonekanya Jokowi ,negative
Jenderal TNI (Purn) Fachrul Razi mengingatkan Presiden Prabowo Jokowi bukan sayang dia tapi anaknya. https://t.co/LyfSOSamQd,neutral
Prabowo main presiden-presidenan sebelum jadi presiden itu wajar mungkin Krn itu mimpinya. Tapi kalo sdh jadi presiden 2 periode tapi stlh itu main presiden-presidenan itu gila. Gila jabatan gila kekuasaan buki keinginan 3 periode itu ada. Jokowi Beri Arahan Peserta https://t.co/PPal8bVVP2,neutral
Dah dibilang. Prabowo itu presiden paling lemah dan paling gak berdaulat.. Koreksi kalo saya salah nil @Dahnilanzar https://t.co/g3RmJgcelb,negative
Luar biasa adab nya mas Wapres @gibran_tweet Selalu hormat pd yg lebih tua sehingga bpak presiden @prabowo memanggil nya utk berjalan di samping beliau https://t.co/QqO99vMjwA,positive
Pantesan sj Presiden @prabowo tdk berani mengganti Kapolri. Buktinya para Sespimen Polri sowan minta arahan ke Mulyono bkn ke Presiden Prabowo. Presiden lemah! https://t.co/YCkgEl7iCZ,negative
Bu @KhofifahIP kakek saya Pejuang kemerdekaan indonesia beliau berjuang dgn bertaruh nyawa untuk negara ini tolong jangan rusak negara ini tolong jaga negara ini JOKOWI Sekarang hanya masyarakat sipil biasa dia bukan siapa siapa sekarang PRESIDEN INDONESIA PRABOWO!!!!!!! https://t.co/fWX7bThNuN,neutral
@BudiBukanIntel @prabowo emang lu mau kek gini terus wok? wkwkwkwkwk presiden macem apa lu,negative
Proyek Makan Bergizi Gratis Jadi Bancakan Kroni-kroni Prabowo Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) Presiden Prabowo Subianto mencanangkan proyek makan bergizi gratis untuk 82 9 juta penerima manfaat. Proyek itu menghabiskan anggaran sekitar Rp 71 triliun. https://t.co/2GvLEPFoyx,neutral
@BudiBukanIntel Come on Pak Prabowo Tunjukkan marwah dan martabat sebagai Presiden RI. Tidak boleh ada dua matahari di sebuah negeri.,neutral
Pernyataan Sakral Mantan Perwira Tinggi TNI Akan Di Abaikan Presiden Prabowo Subianto Peluangnya Revolusi https://t.co/R4Y6oRLCsx lewat @Keuangan News,neutral
@kompascom Sebenarnya kita tidak bisa menyalahkan jokowi dia terima kunjungan. Tamu nya aja yg tak tahu aturan dan etika ... Pastilah kapolri sebagai pimpinan mengetahui tapi apakah kunjungan ini jg kepada mantan presiden SBY ? @DivHumas_Polri @prabowo @ListyoSigitP,negative
Prabowo Tak Peduli Gejolak di Bursa Saham Ketika Indeks Harga Saham Gabungan Bursa Efek Indonesia merosot Presiden Prabowo Subianto seolah tak peduli. Komunikas pemerintah yang kurang baik memperburuk kepercayaan investor. Simak selengkapnya di program Jelasin Dong! Setiap https://t.co/YKzbEF3uo3,neutral
@kompascom Rusak bener bangsa ini @prabowo bapak ini presiden atau bukan sech.... kok keknya anda itu nga bisa apa apa ya... anda kayak pecundang pak.... anda nga layak jadi presiden .... turun aja... malu punya presiden kayak anda ini.... uda nga jelas si jokowi kapasitasnya apa... hedeh,negative
Jangan bilang hidup Jokowi hidup Jokowi lagi ya pak @prabowo !! Bapak sudah terpilih sebagai presiden saatnya bekerja untuk rakyat bukan bekerja untuk ...... https://t.co/VPiuLg5Qzv,negative
@msaid_didu DESAK PRABOWO LAKUKAN EMPAT HAL INI SUPAYA INDONESIA SELAMAT 1. Presiden Prabowo harus menghentikan perselingkuhan dengan Jokowi dan oligarki ujar Said Didu. Tiga lainnya? Simak videonya di channel YT Bang Edy Mulyadi @CAMERALIVE6849 https://t.co/903pQCWpyP https://t.co/LszBbomDr6,neutral
INILAH EMPAT SYARAT DUKUNGAN KE PRABOWO https://t.co/h63lmJeP5v lewat @YouTube Silakan simak pernyataan lengkap tentang : 1) pernyataan sikap lebih 200 Jendral Laksamana dan Marsekal TNI. 2) tuntutan masyarakat sipil kepada Presiden Prabowo,neutral
Apa disampaikn guru gembul itu bnr @prabowo tdk bisa apa2 dulu jmn jokowi jdi mentri cuma becusnya menghabiskn anggaran skrng jdi presiden sama juga bnyk menghabiskn anggaran https://t.co/T4TFSz8WcP,negative
 Negara dalam Negara? Surati Presiden RI Prabowo Subianto Staf Khusus Presiden Papua Barat Dikawal Ketat Oleh TPNPB-OPM dan Polisi Nasional Papua Barat. Banser kalian dimana? https://t.co/pm0xFzIDa0,neutral
Prabowo vs. Jokowi: Tahta yang Dibagi Dua Di tengah gemuruh protes mahasiswa dan aktivis yang mengguncang jalanan di Jakarta hingga ke Malang dan Yogyakarta Presiden Prabowo Subianto menandatangani RUU TNI pada 27 atau 28 Maret 2025 (sebelum lebaran menurut pemberitaan yang https://t.co/H3aJZ0aqn4,neutral
Susah Kalau Punya Presiden Yang Di OTAK nya Cuma Import-import ! Gak Memikirkan Nasib Industri Dalam Negri Dan Ribuan Karyawannya Investor Asing Bersiap Tinggalkan RI Kalau Prabowo Longgarkan TKDN Indikasinya ada (pabrik asing angkat kaki) ada sekali sudah ada beberapa https://t.co/ADAlc8xpv8,negative
KASIAN..!!! Cuma Korupsi 75 9 Milyar demi menghidupi anak istri haruskah Pejabat Tangsel ini dipenjara? Tolong jangan tarik aset miliknya. Kasian para koruptor itupun berjuang unt keluarganya cc. Presiden @prabowo https://t.co/7zWEK6pLGa,negative
Pak @prabowo Dengar Nih Pernyataan Jenderal TNI (Purn) Fachrul Razi - mantan Wakil Panglima ABRI : 1. Purnawirawan TNI dihalangi ketemu Presiden Prabowo. 2. Terkait terima kasih harusnya yg terima kasih adalah Jokowi ke Prabowo krn sdh jadikan putra Jokowi sbg wapres - bkn https://t.co/bDPLhZFRCP,neutral
Saran presiden Prabowo Subianto kepada ketua partai Gerindra Prabowo Subianto. https://t.co/0gLaRG2txW,neutral
Pernyataan Jenderal TNI (Purn) Fachrul Razi - mantan Wakil Panglima ABRI : 1) purnawirawan TNI dihalangi ketemu Presiden Prabowo. 2) terkait terima kasih harusnya yg terima kasih adalah Jokowi ke Prabowo krn sdh jadikan putra Jokowi sbg wapres - bkn sebaliknya: https://t.co/44hulkLFaM,neutral
Presiden Prabowo Subianto digugat ke Pengadilan Tata Usaha Negara (PTUN) oleh Lokataru Foundation lembaga organisasi sipil yang dibentuk oleh para pegiat hak asasi manusia. Salah satu pendirinya adalah aktivis HAM Haris Azhar. Gugatan itu dilayangkan karena Prabowo tak kunjung https://t.co/XOK2cVNW5l,neutral
@BocorAlusPol Lagian bodoh aja Hasan Nasbi dipake jadi Jubir. Harusnya Prasetyo Hadi lah yang pastinya setiap hari keluar masuk ruangan Presiden. Apalagi rumah pribadi Mensesneg dengan Prabowo deket2an ya klop lah. Suara Mensesneg ya Suara Presiden. Ini lebih valid daripada si Hasan Nasbi,negative
Mana nih pendukung militan @prabowo Presiden kalian cuma kacung lol.... https://t.co/V0SrndFbx3,negative
Saat Presiden Prabowo Memberi Isyarat Agar Wapres Gibran Berjalan Disampingnya... https://t.co/2kqOUoAX2d,neutral
Jika Presiden @prabowo melakukan resuffle Kabinet tepat 6 bulan sebagai Presiden kira-kira Menteri dan wakil Menteri siapa yg harus dikeluarkan ?,neutral
KEPADA YTH PRESIDEN RI @prabowo cc: @Menlu_RI Saya mewakili temen2 beragama Kristen MENGUTUK DENGAN KERAS segala bentuk ajaran kebencian terhadap bangsa Yahudi (DOKTRIN ANTISEMITISME) yg diajarkan oleh guru guru kepada murid murid anak anak TK &amp; sekolah dasar di Indonesia! https://t.co/JCBDqOHml2,negative
@IndoPopBase Yang terhormat Bapak Prabowo Subianto wakil presiden jajaran kementerian stafsus dewan perwakilan rakyat. Dan semua yang bertanggung jawab atas rusaknya negara republik Indonesia. Doa saya kepada kalian semua sebagai berikut : https://t.co/H878SNAUSs,neutral
EMPAT HARAPAN ATAU SYARAT AGAR RAKYAT MENDUKUNG PENUH PRESIDEN PRABOWO Tiga hari menjelang tepat 6 (enam) bulan Pak Prabowo menjabat Presiden (20 April 2025) Forum Purnawiran Prajurit TNI melakukan pertemuan yg mengundang tokoh masyarakat sipil dan menyampaikan sikap terhadap https://t.co/oMUVzOuih3,neutral
Innaillahi Wa Innaillahi Rojiun. dicari: Kuping Presiden Prabowo Subianto diduga hilang sehingga tidak mampu mendengar suara rakyat.,neutral
@uyoktweet Bang SDM dibwh Rata akan sibuk ngurusin Ijazah org lain Padahal Negeri Sendiri Korupsi besar an presiden @prabowo gak berani ambil tindak tegas terhadap Korupsi... Aset disita semua oleh negara &amp; t e m b ak Mati bagi Koruptor jika memang Presiden tegas &amp; Bijaksana.,negative
Bukti pak @prabowo lemah.... Tak berani pecat org titipan jokowi Hasan nasbi.... Anda ini presiden apa gedibal sih https://t.co/qyBJRn6eOJ,negative
Klaim Jadi Korban Kriminalisasi satu keluarga kirim surat terbuka untuk Presiden @prabowo Mereka menganggap bahwa hukum di Sumut telah mati tidak adalagi kebenaran dan keadilan. Selain itu mereka juga terancam masuk penjara! Hal itu lantaran saudara mereka Eryik Barus yang https://t.co/wZWqWBtCVz,negative
Buat apa jd Presiden @prabowo kalo menteri2nya pd laporan ke mantan ... ye kaaaann Wo ?!?,negative
Indonesia keseret2 nih di dalam percaturan politik Australia Senator Penny Wong Menteri Luar Negeri Australia mengkritik Peter Dutton pemimpin oposisi karena memalsukan pernyataan Presiden Indonesia Prabowo Subianto terkait dugaan pangkalan militer Rusia di Biak Papua.,negative
Presiden Prabowo Subianto menunjuk Menteri Sekretaris Negara (Mensesneg) Prasetyo Hadi sebagai Juru Bicara (Jubir) Presiden. ~N #PrabowoSubianto #Mensesneg #PrasetyoHadi #Jubir https://t.co/XepXL5DSIP,neutral
Presiden Prabowo Subianto telah resmi mengesahkan RUU TNI sejak sebelum lebaran 2025. Hal ini dikonfirmasi oleh Menteri Sekretaris Negara Prasetyo Hadi. https://t.co/Aa7wQEaPAP,neutral
Menurut kalian gimana guys dengan wacana dari Presiden Prabowo mau pindahin warga Gaza ke Indonesia?,negative
Nadin Amizah speak up terkait wacana Presiden Prabowo mau bawa warga Gaza ke Indo. Translatenya: Warga Palestina tidak butuh pemindahan atau evaluasi. Yang mereka butuhkan adalah kebebasan mereka butuh tanah airnya. Kita sudah mengambil keputusan yang salah. https://t.co/r54aenn3La,neutral
Prabowo Tunjuk Mensesneg Prasetyo Hadi Jadi Jubir Presiden https://t.co/TMHKS5M8xy,neutral
Presiden Prabowo Tidak Terganggu Isu Matahari Kembar Meski Menterinya Anggap Jokowi Masih Bos https://t.co/ibk1CQvUAV,neutral
Presiden Prabowo Resmi Teken UU TNI https://t.co/rmO0K8DNVL,neutral
Presiden Prabowo Resmi Tandatangani &amp; Sahkan Revisi UU TNI https://t.co/i5CyVRCXdO,neutral
@BivitriS Berarti sudah di TTD olh presiden Prabowo makanya bisa ekspres di undangkan RUU ini keinginan Prabowo sejak jd Menhan ya gak mungkin lah tdk beliau TTD setelah jadi Yg blamed PDI-P belajar adil sejak dlm pikiran minimal pasal TNI aktif bisa dwi fungsi di semua K/L digagakan PDIP,positive
Lagi logika seorang presiden dibanting bolak-balik. Biar hakim ga korupsi tinggal naikkin gaji. Apakah biar rakyat ga mencuri pengangguran di gaji? Bisa jawab pak @prabowo ? Masalahnya bukan isi rekening tapi isi nurani menyala bro https://t.co/aQwXeUcUiF,negative
Apa iya dari SBY (Presiden saat Jokowi msh walikota Solo) beserta seluruh aparat intelijen hukum tokoh2 politik termasuk Prabowo Mega yg bawa ke Jakarta itu TOLOL semua hingga tidak cari info latar belakang termasuk soal pendidikannya?,negative
Tonton nih pak Presiden @prabowo dengar suara rakyatmu jgn biarkan negara ini gaduh hanya krn membela 1 klrg serakah. Rakyat pasti mendukung bpk jk berbuat adil bagi seluruh rakyat indonesia. Camkan itu pak! https://t.co/OLaOmQPOxe,negative
Siapa yang tidak bangga dengan Presiden Prabowo Subianto seorang Presiden yang paham sejarah Turki dan punya gaya komunikasi yang elegan..Turki negara besar yang juga diperhitungkan d dunia geopolitik dan ekonomi dunia ..BANGGA dengan PRESIDENKU https://t.co/oJ45ssPiF7,positive
@tempodotco menteri: pak ini ada masalah begini tolong sampaikan ke presiden mentri koordinator: oke nanti saya sampaikan mentri koodinator: saya mau bertemu presiden teddy: pak presiden lagi istirahat prabowo: tadi ada yg kesini? teddy: iya aman semua pak prabowo: okesip ,neutral
Woy @prabowo bisa kali lagi susah banget gini Indonesia berhenti total dulu program MBG bodoh itu. Susah banget ya ngakuin ide lu jelek dan merusak? Ga jadi bener ini ekonomi ngga maksa maksa gini ngga bikin keliatan kuat. Swasembada Pangan katanya presiden butut. https://t.co/4tlYcf3ce4,negative
Wah kayaknya akan ada yg kepanasan nih dgn pernyataan ketua @DPR_RI mbak @puanmaharani_ri kalau bakalan ada pertemuan lanjutan antara ketum @PDI_Perjuangan Bu Megawati Soekarnoputri dan Presiden RI yg juga ketum @Gerindra Bpk. @prabowo https://t.co/g1AswDlVIh,neutral
