,full_text,label,text_processed,label_num
89,Posisi pers tdk bisa diintervensi jajaran presiden krn dilindungi UU.Jika ada tindakan pidana ttg kinerja pers diluar tindakan pribadi(maling ayam pencucian uang judi online dll) melanggar UU harus melalui dewan pers dulu pk @prabowo pk @ST_Burhanuddin @KejaksaanRI Cc @DPR_RI,neutral,posisi pers tdk intervensi jajar presiden krn lindung uu tindak pidana ttg kerja pers luar tindak pribadi maling ayam cuci uang judi online dll langgar uu dewan pers pk pk cc,0
90,Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/VB4kWuJVaK. membuka Rakernis Densus 88 Antiteror Polri di Auditorium PTIK-STIK Lemdiklat Polri Jakarta Selasa (22/4) sekaligus memberikan piagam penghargaan kepada tiga pihak yang mendukung kinerja Densus 88. https://t.co/uuRhjGGVh9,positive,kapolri jenderal polisi drs listyo sigit prabowo buka rakernis densus antiteror polri auditorium ptik stik lemdiklat polri jaka a selasa piagam harga dukung kerja densus,1
91,@KenapeAje @Jamfashion15748 @aboutXid kalo prabowo menang di survey dia percaya surveynya tp kalo dia kalah pasti ngucap begini wkwk lagian gw tuh rakyat gw ngerasain mana yg kinerja nya buruk atau nggak kalo dia jelek ya kritik dong jangan dijilat terus politik baper apanya? gw ngekritik aja dibilang baper wtf https://t.co/2Azpw8ZygL,negative,kalo prabowo menang survey percaya surveynya tp kalo kalah ngucap wkwk gw tuh rakyat gw ngerasain yg kerja nya buruk nggak kalo jelek ya kritik jilat politik baper apa gw ngekritik aja bilang baper wtf,2
92,@Jamfashion15748 @aboutXid GW GAK BENCI JOKOWI DAN PRABOWO YG GW HINA KINERJA MEREKA WOI. LO BENCI KE PAK ANIES MELEBIHI APAPUN SAMPE NAMA AJA ANIES YAMAN FOTO PAK ANIES GILA AJA. LO KALO MAU DEBAT SAMA ORANG YG KAYAK LO YG BENERAN HATERS JOKOWI DAN PRABOWO DONGO,negative,gw gak benci jokowi prabowo yg gw hina kerja woi lo benci anies lebih apa sampe nama aja anies yaman foto anies gila aja lo kalo debat orang yg kayak lo yg beneran haters jokowi prabowo dongo,2
93,Pengakuannya cakep dah jd wajar yg ori dukung @prabowo di luar dr rezim ini. Makanya model @psi_id mana ada dia buat semangatkan kinerja Presidennya hari² cuma perjuangkan ijazah palsu cungkring dan berusaha citrakan si beler Samsul. ,neutral,aku cakep dah jd wajar yg ori dukung dr rezim model semangat kerja presiden juang ijazah palsu cungkring usaha citra si beler samsul,0
94,@tempodotco Pak @prabowo sebaiknya evaluasi transparansi program makan bergizi gratis dan pastikan transparansi dilakukan dgn baik&amp;tidak ada konflik kepentingan untuk puluhkan kepercayaan masyarakat &amp; investor asing pada Indonesia. Masyarakat butuh kinerja berkualitas tinggi @NarasiNewsroom,neutral,evaluasi transparansi program makan gizi gratis pasti transparansi dgn amp konflik penting puluh percaya masyarakat amp investor asing indonesia masyarakat butuh kerja kualitas,0
95,Mungkin kedepannya akan lebih banyak lagi bohir-bohir yg melakukan hal ini untuk merusak kepercayaan masyarakat terhadap kinerja pemerintahan Presiden Prabowo Subianto. Bagi mereka kedamaian di negara ini kalah penting dari kepentingan kelompok mereka. https://t.co/PDgPqccWOK,neutral,depan bohir bohir yg rusak percaya masyarakat kerja perintah presiden prabowo subianto damai negara kalah penting kelompok,0
96,@RomeoWalker19 kinerja minus era Prabowo bahkan ketutup sama tololnya para oposisinya ,negative,kerja minus era prabowo tutup tolol oposisi,2
97,@suryasena53 @xquitavee @prabowo @jokowi Aku g membahas perang tarif AS China jga g membahas kinerja Prabowo. Yg aku bahas itu PERTEMUAN KHOFIFAH DAN JOKOWI. Sengaja aku tulis huruf besar pendukung rezim itu rata2 tolol. Ntar salah ngerti lagi.,neutral,g bahas perang tarif as china jga g bahas kerja prabowo yg bahas pe emuan khofifah jokowi sengaja tulis huruf dukung rezim tolol ntar salah nge i,0
98,@CutSarina5 Saya termasuk tidak percaya akn kinerja pemerintahan @prabowo dengan Koalisi Gemuk di pemerintahan &amp; di @DPR_RI,neutral,percaya akn kerja perintah koalisi gemuk perintah amp,0
99,@democrazymedia Nyopot Nya susah pak. Gibran sudah di Paku &amp; di Las Listrik oleh 58% Rakyat NKRI sbg WaPres Nya p. Prabowo. Sabar dulu yaa...pak lima tahun tdk lama kok. Kita evaluasi Kinerja beliau jika bagus Silakan dipilih lagi tdk perlu repot2 cari yg lain. Efektif n Efesien.,neutral,nyopot nya susah gibran paku amp las listrik rakyat nkri sbg wapres nya p prabowo sabar yaa tdk evaluasi kerja beliau bagus sila pilih tdk repot cari yg efektif n efesien,0
100,@alisyarief Cukup sdh Pak Presiden 6 bulan saja Menteri2 titipan itu segera lakukan Reshuffle ini sangat mengganggu kinerja Bapak krn Menteri2 titipan2 itu msh mendua Rakyat yg setia pendukung Bapak ada di belakang Presiden Prabowo Subiyanto,positive,sdh presiden menteri titip laku reshuffle ganggu kerja krn menteri titip msh dua rakyat yg setia dukung presiden prabowo subiyanto,1
101,@tempodotco Segala keluhan dan kritik saudara/i terhadap kinerja Pemerintaha harao jangan mengarah pada anggota yakni @prabowo lebih baik sampaikan langsung kepada Presiden @jokowi . Hidup Jokowi https://t.co/64HHUkdylI,positive,keluh kritik saudara i kerja pemerintaha harao arah anggota langsung presiden hidup jokowi,1
102,@tempodotco Mohon arahannya bapak Presiden Jokow i. Evaluasi dulu kinerja dan rencana menteri anda @prabowo terkait rencananya atas Koperasi ini.,positive,mohon arah presiden jokow i evaluasi kerja rencana menteri kait rencana koperasi,1
103,@Ary_PrasKe2 @newIding30 @Marbot_Udien @King_PWS_ @HumorJonTampan @GM_Warrios @Cintada16 @ardisatriawan @AntoniusCDN @Anak__Ogi @alamtegarrrr Selamat bekerja di Periode ketiga Bapak Presiden Jokowi haraf segera di evaluasi kinerja menteri anda yakni @prabowo mengenai MBG dan lain-lain. ,neutral,selamat periode tiga presiden jokowi haraf evaluasi kerja menteri mbg,0
104,@AjiJulian167957 Belum ada rencana reshuffle menteri bermasalah per April 2025. Prabowo sudah ganti Menteri Pendidikan Tinggi pada Februari 2025 karena kinerja buruk. Saat ini tidak ada laporan kontroversi besar soal menteri lain. Namun jika muncul masalah baru reshuffle bisa terjadi.,neutral,rencana reshuffle menteri masalah april prabowo ganti menteri didik februari kerja buruk lapor kontroversi menteri muncul reshuffle,0
105,@ARSIPAJA Terimakasih pak Prabowo dan seluruh jajarannya yang sangat kompeten atas kinerja,negative,terimakasih prabowo jajar kompeten kerja,2
106,Hidup priayi @prabowo membahayakan negara fasilitas di atas segalanya bukan kinerja dimensia akut,neutral,hidup priayi bahaya negara fasilitas kerja sia akut,0
107,Cara jitu kinerja indonesia maju ya @prabowo,negative,jitu kerja indonesia maju ya,2
108,@msaid_didu @prabowo Ganti semua menteri geng solo komunikasi buruk kinerja buruk gaya preman ketua parpol!! Rangkul @aniesbaswedan untuk kriteria seleksi menteri dan akademisi dari kampus yg kredibel dilibatkan ketat,neutral,ganti menteri geng solo komunikasi buruk kerja buruk gaya preman ketua parpol rangkul kriteria seleksi menteri akademisi kampus yg kredibel libat ketat,0
109,@ToonAnimeLord @arisasahara @axeltjs @txtdrjkt Bandingin ama kinerja @prabowo sekarang ,negative,bandingin ama kerja,2
110,@msaid_didu @prabowo Kalau jadi presiden saya akan reshuffle bapak @msaid_didu secepatnya Kinerja nya gak bagus dia.,neutral,presiden reshuffle cepat kerja nya gak bagus,0
111,@tadeusiomay anyway jadi keinget narasi yang nangisin prabowo pas di katain kinerja pertahanan 11/100,neutral,anyway keinget narasi nangisin prabowo pas katain kerja pe ahanan,0
112,@hasyimmah Pendukung Prabowo sekarang adalah : pendukung 02 +01 = 58 +24 = 82 ... survey kepuasan Kinerja Prabowo 82.... Jadi pendukung Anies sekarang telah melebur mendukung Prabowo.... 01 telah bubar,negative,dukung prabowo dukung survey puas kerja prabowo dukung anies lebur dukung prabowo bubar,2
113,Kawal sidang nya jangan sampai dia lepas. Hasto jadi kunci untuk menemukan masiku. Semangat buat @KPK_RI kinerja kalian di pemerintahan Presiden Prabowo harus optimal dalam melawan kasus-kasus suap dan korupsi. https://t.co/W1ha6VkkqW,neutral,kawal sidang nya lepas hasto kunci temu mas semangat kerja perintah presiden prabowo optimal lawan suap korupsi,0
114,Pemerintah memastikan tunjangan kinerja (tukin) dosen Aparatur Sipil Negara (ASN) di bawah Kementerian Pendidikan Tinggi Sains dan Teknologi (Kemendikti Saintek) akan segera cair. #presidenprabowo #prabowo #pemerintah #indonesiaemas #dekade08 https://t.co/2hN9jLfaRL,neutral,perintah tunjang kerja tukin dosen aparatur sipil negara asn menteri didik sains teknologi kemendikti saintek cair,0
115,@e100ss Pak @prabowo mau sampai kapan begini terus bpk kesana kemari memikirkan bangsa tp didalemnya seperti ini ini jelas² menggunting dalam lipatan kinerja bpk tidak bakalan me.buahka hasil maksimal klo masih benalu yg tdk mempunyai malu. Klo bahasa kampang rasain,positive,bpk kesana kemari pikir bangsa tp dalem sepe i gunting lipat kerja bpk me buahka hasil maksimal klo benalu yg tdk malu klo bahasa kampang rasain,1
116,Dari medan ke singapura dibawah sejuta beda negara Dari medan ke silampari satu negara harga hampir 3 juta @prabowo gimana ini pak? @kemenhub151 @KemenPariwisata @DPR_RI apakabar ? Kinerja nya ? https://t.co/VXvjdnxMdq,neutral,medan singapura bawah juta beda negara medan silampari negara harga juta gimana apakabar kerja nya,0
117,@sarah_pndjtn Udah tamat karirnya gegara kena diprovokasi (masuk jebakan bacrot) si ABah waktu debat pilpres (ngasih nilai ke kinerja Prabowo).... ,neutral,udah tamat karirnya gegara kena provokasi masuk jebak bacrot si abah debat pilpres ngasih nilai kerja prabowo,0
118,Kabar baik buat pegawai di Kemendikdasmen Kemendiktisaintek serta Kemenbud. Presiden Prabowo resmi meneken tiga aturan secara serentak soal tunjangan kinerja di tiga kementerian ⁣⁣ &gt;&gt; https://t.co/ntMPCff2dx #Kementerian #Kemendikdasmen #Kemendiktisaintek #Kemenbud #Prabowo https://t.co/MzxyL8TMXx,negative,kabar pegawai kemendikdasmen kemendiktisaintek a kemenbud presiden prabowo resmi teken atur serentak tunjang kerja menteri gt gt,2
119,Presiden Prabowo Subianto mengesahkan aturan terkait kenaikan tunjangan kinerja (tukin) dosen yang berstatus ASN di lingkungan Kementerian Pendidikan Tinggi Sains dan Teknologi (Kemendiktisaintek). https://t.co/c1Lx8v49PO,neutral,presiden prabowo subianto kesah atur kait naik tunjang kerja tukin dosen status asn lingkung menteri didik sains teknologi kemendiktisaintek,0
120,@SingaPKB @prabowo @gibran_tweet @mayorteddy @mohmahfudmd @rockygerung Copot Yandri Mendes kinerjanya hanya MOU saja dan merusak kinerja presiden,neutral,copot yandri mendes kerja mou rusak kerja presiden,0
121,Bacaan bagus ini. Ayo Pak #Prabowo buktikan kinerja tim ekonomimu. Jangan mau digoblok-goblokin ama Tempo.,negative,baca bagus ayo bukti kerja tim ekonomi goblok goblokin ama tempo,2
122,THREAD: Mengapa komunikasi publik pemerintahan Presiden Prabowo berantakan? Bagaimana ini mempengaruhi kinerja pemerintah? Mari kita bahas berdasarkan temuan investigasi terbaru. ,neutral,thread komunikasi publik perintah presiden prabowo beranta pengaruh kerja perintah mari bahas dasar temu investigasi baru,0
123,LAGIAN NGINGETIN HAL2 YG TIDAK INGIN DIINGAT PRESIDEN PRABOWO HARUSNYA KAN PAHAM GIMANA SAKIT HATI NYA WAKTU DINILAI KINERJA SBAGAI MENHAN DI DEBAT PILPRES,positive,ngingetin yg presiden prabowo paham gimana sakit hati nya nilai kerja sbagai menhan debat pilpres,1
124,@tempodotco Questionnaire nya: Apakah anda puas dgn kinerja presiden prabowo? Bila jawaban anda tidak puas tolong berikan alasannya dengan menulis essay minimal 500 kata dan dalam 4 paragraf.,neutral,questionnaire nya puas dgn kerja presiden prabowo puas tolong alas tulis essay minimal paragraf,0
125,@AdindaZahrany07 @prabowo Iya pak reshufflelin aja yg ga beres kasus ijazah palsu akan mencapai puncak nyaa dan mereka ga akan ganggu kinerja bpk karena mereka pada sibuk sekaligus fufufafa nyaa ganti,neutral,iya reshufflelin aja yg ga beres ijazah palsu capai puncak nyaa ga ganggu kerja bpk sibuk fufufafa nyaa ganti,0
126,@GeiszChalifah Kita uji kinerja pemerintahan rezim presiden @prabowo @Gerindra dlm hal oenegakan hukum ini Apa langkah presiden,positive,uji kerja perintah rezim presiden dlm oenegakan hukum langkah presiden,1
127,@Andiw77_ @tempodotco Survei LSI Maret 2025 menunjukkan 88% masyarakat percaya pada Presiden Prabowo dan survei KedaiKopi Januari 2025 mencatat 72 5% puas dengan kinerja awal pemerintah terutama program Makan Bergizi Gratis. Namun ketidakpuasan terhadap instansi pemerintah memang terlihat ,neutral,survei lsi maret masyarakat percaya presiden prabowo survei kedaikopi januari catat puas kerja perintah program makan gizi gratis ketidakpuasan instansi perintah,0
128,GP Al Washliyah Apresiasi Penanganan Mudik 2025: Polri Kerja Tanpa Lelah Jakarta. Pimpinan Pusat Gerakan Pemuda Al Washliyah (PP GPA) mengapresiasi kinerja Kapolri Jenderal Listyo Sigit Prabowo dan seluruh jajaran dalam menangani arus mudik dan balik Lebaran 2025. Penanganan https://t.co/XtLhEkx9wj,positive,gp al washliyah apresiasi tangan mudik polri kerja lelah jaka a pimpin pusat gera pemuda al washliyah pp gpa apresiasi kerja kapolri jenderal listyo sigit prabowo jajar tangan arus mudik lebaran tangan,1
129,@tempodotco Buang buang enerzi dan dana aja apa gunanya survei lagi Prabowo sudah jadi Presiden. Pilpres lama lagi yang penting sekarang tunjukkan Kinerja dan pro ke rakyat,neutral,buang buang enerzi dana aja guna survei prabowo presiden pilpres tunjuk kerja pro rakyat,0
130,Presiden Prabowo Subianto menaikkan tunjangan kinerja (tukin) pegawai di tiga kementerian. Di antaranya Kementerian Pendidikan Dasar dan Menengah (Kemendikdasmen) Kementerian Pendidikan Tinggi Sains dan Teknologi (Kemendiktisaintek) serta Kementerian Kebudayaan (Kemenbud). https://t.co/7DP4roffKb,neutral,presiden prabowo subianto naik tunjang kerja tukin pegawai menteri menteri didik dasar tengah kemendikdasmen menteri didik sains teknologi kemendiktisaintek a menteri budaya kemenbud,0
131,Assalamualaikum @prabowo Anda diminta petani datang utk lihat langsung hrg hasil panen brupa gabah jauh d bawah Rp. 6500 sesuai janji anda Buktikan anda sebagai Pemimpin yg dpt mengontrol hrg sembako lbh murah sept mantan mertua mu SOEHARTO. Rakyat menunggu kinerja anda,positive,assalamualaikum tani utk lihat langsung hrg hasil panen brupa gabah d rp sesuai janji bukti pimpin yg dpt kontrol hrg sembako lbh murah sept mantan me ua mu soeha o rakyat tunggu kerja,1
132,@DedynurPalakka @jokowi semakin menutupi kinerja pak Prabowo presiden yg di dukung PSI,neutral,tutup kerja prabowo presiden yg dukung psi,0
133,@prabowo @KingAbdullahII Pak..lihat tuh kelakuan menteri2 yg klo bapak pergi lawatan ke luar negeri mereka sesuka hati sowan ke c mulyono karena mereka masih menganggap si mulyono ini bos mereka...syuram amat kinerja kek kya gitu..pecat dong masa ga berani ?? Anda kan presiden!,negative,lihat tuh laku menteri yg klo pergi lawat negeri suka hati sowan c mulyono anggap si mulyono bos syuram kerja kek kya gitu pecat ga berani presiden,2
134,@tempodotco LSI ini salah satu lembaga survei kredibel selain Litbang Kompas Indikator Politik Indonesia atau SMRC. Artinya bisa dipertanggungjawabkan hasil surveinya. Mantap Pak @prabowo atas pencapnainnya. Publik puas dengan kinerja Bapak. cc @Gerindra,neutral,lsi salah lembaga survei kredibel litbang kompas indikator politik indonesia smrc a inya dipe anggungjawabkan hasil survei mantap pencapnainnya publik puas kerja cc,0
135,@PartaiSocmed gue sampe sekarang masih pendukung pak anies tapi malah seneng banget liat kinerja kang dedi sering nonton juga video2 tentang beliau justru malah panas tiap liat tweet2 lu terhadap prabowo sebelum beliau jadi presiden,neutral,gue sampe dukung anies neng banget liat kerja kang dedi nonton video beliau panas liat tweet lu prabowo beliau presiden,0
136,@ARSIPAJA Beda point of view. Seharusnya pak @prabowo melihat kinerja polisi dari sudut pandang rakyat bukan sesama pejabat. Cc @Gerindra,negative,beda point of view kerja polisi sudut pandang rakyat jabat cc,2
137,@Join2019B @prabowo @cakimiNOW @gibran_tweet @bpkri @OmbudsmanRI137 Tdk punya kinerja yg jelas Mendes Pa Prabowo ganti saja.,neutral,tdk kerja yg mendes pa prabowo ganti,0
138,Jk para Mentri orangnya Jokowi masih loyal kpd Jokowi tp kurang thdp Prabowo sbg presden brmakna Mentri2 ini tdk bekrja scara profsional dan kurang patuh thdp Presiden. Keberdaan para mentri seprti ini hanya merugikn kinerja Kabint Prabowo karna sulit mengndalikn&amp; kordinasi.,positive,jk tri orang jokowi loyal kpd jokowi tp thdp prabowo sbg presden brmakna tri tdk bekrja scara profsional patuh thdp presiden keberdaan tri sep i merugikn kerja kabint prabowo karna sulit mengndalikn amp kordinasi,1
139,@MARQUEZ__93 @prabowo @bang_dasco Segera Evaluasi orang² yg terafiliasi jokowidodo. segera pecat satu². melanjutkan kinerja Jokowi bukan berarti harus ngidupin orng² nya Jokowi...,neutral,evaluasi orang yg afiliasi jokowidodo pecat lanjut kerja jokowi bera i ngidupin orng nya jokowi,0
140,Apa kiat suksesnya Erick Thohir hingga tetap dipertahankan Prabowo manakala kinerja BUMN memprihatinkan korupsi jumbo merajalela dan terindikasi jadi bagian masalah ? #SuaraKonstituen #IndonesiaGelap https://t.co/Mw5peYSbow,negative,kiat sukses erick thohir dipe ahankan prabowo kerja bumn prihatin korupsi jumbo rajalela indikasi,2
