,Unnamed: 0,full_text,label,score
717,717,Hai #SahabatBahari berdasarkan Buku Ekonomi Kita Edisi Maret 2025 yang diluncurkan oleh Presiden Prabowo Subianto @prabowo bahwa kinerja ekonomi 2024 dan awal 2025 tercatat stabil merata dan resilien. Ini nih beberapa pencapaian Indonesia di awal 2025 check this out! https://t.co/bsnVtGxMLo,positive,0.8289848566055298
719,719,@jendreali Kinerja solid TNI-Polri kawal mudik Papua terlindungi visi Prabowo makin nyata #SinergitasUntukBangsa,neutral,0.9985740184783936
727,727,@tempodotcom: terus berjuang demi kebenaran berita menjadi hak rakyat diketahui rakyat apa saja kerja pemerintahan Prabowo. Berita tempo adalah akurat dan netral rakyat Indonesia mendukung usaha tempo group buat mengawasi kinerja pemerintah sebagai membantu pengawasan rakyat.,positive,0.9711015224456787
732,732,@burningsolas Padahal SE simple 1. Cinta Jokowi 2. suka kinerja Gibran 3. Karena Anies Rasis. Udha 3 alasan ini doang yang paling rasional dan logis. Karena Tante gua dulu pendukung Prabowo ditanya kemarin kenapa dukung dia ya karena ada Sandi doang ,positive,0.835692286491394
734,734,Kinerja juga bukan sekedar omon-omon Doang Pak Presiden @prabowo,negative,0.9936075210571289
742,742,@Bang_Ramzan tahun sebelum prabowo jadi presiden banyak masyarakat yg menginginkan TNI ambil alih tugas polisi karna kinerja polisi jelek. mungkinkah sekarang terlaksana,neutral,0.9983556866645813
753,753,@KangManto123 Pengemudi ojol itu bukan karyawan apalagi kryw tetap mrk adalah mitra. Jadi ga ada hak mendpt THR. Kpts sepihak Prabowo sangat politis dan ga logis. Kecuali pmrnt mau menanggung beban itu. Yg mrk dapat adalah bagi hasil dari kinerja mereka dan itu pun pasti ada syarat2nya.,negative,0.986973226070404
755,755,@Tan_Mar3M @prabowo Maka dari itu kata2 nya jgn d ganti THR jangan BONUS kalo THR semua dapat rata sesuai kebijakan dan kondisi keuangan perusahaan dan kalo BONUS ya sesuai kinerja karyawan/mitra,negative,0.9537039995193481
756,756,Hai #IDFOODIES ID FOOD bersama Kementerian BUMN berkomitmen penuh mendukung pencapaian Asta Cita. Pada 150 hari kinerja pemerintahan Presiden Prabowo ID FOOD melalui kolaborasi bersama Kementerian/Lembaga terkait dan stakeholder pangan nasional terus berkontribusi menjalankan https://t.co/JdnlKKqYY2,positive,0.9822019934654236
757,757,Hai #SobatNusindo ID FOOD bersama Kementerian BUMN berkomitmen penuh mendukung pencapaian Asta Cita. Pada 150 hari kinerja pemerintahan Presiden Prabowo ID FOOD melalui kolaborasi bersama Kementerian/Lembaga terkait dan stakeholder pangan nasional terus berkontribusi https://t.co/0uOfpaDUCg,positive,0.9190547466278076
761,761,Bisa aja wkwk Bikin narasi mafia gas turunkan Prabowo disaat masyarakat gak puas dengan kinerja pemerintah. Jika digulingkan sekalipun nama mereka tetep bersih karena menganggap masyarakat dibayar untuk menggulingkan mereka ,neutral,0.9968432188034058
766,766,@BPJSTKinfo kontol! Lihat nih @prabowo @Gerindra ada institusi pengelola hak pekerja tapi layanannya kayak kontol! Kalian pernah beneran evaluasi kinerja pegawai @BPJSTKinfo ngga sih? Kok makin lama bukannya membaik pelayanannya tapi makin goblok. Klaim manfaat peserta meninggal~,positive,0.954781174659729
783,783,Hina Presiden RI yg dihina diprotes Kinerja kepemimpinan nya cara memimpin dianggap tidak pro rakyat menutupi corporate yg KORUP. Diinfo sudah pasang spanduk sudah Demo sudah Didiamkan sering. Ahirnya dihina jabatannya. Hina person Prabowo berdosa. https://t.co/NKaHZ4udT9,positive,0.8949251770973206
789,789,@Mdy_Asmara1701 Terlihat prabowo tidak memahami apa yg dimaksud dg kepercayaan pasar thd kinerja pemerintah..,neutral,0.9982590079307556
791,791,@nisma_mokhtar @geloraco @prabowo Sampai hari ini masih belum kinerja YG nyata utk rakyat kecuali prestasi bohongi rakyat oplos pertamax mjd pertalite...,neutral,0.9960073828697205
793,793,Pun ketika lo gagal peduli dg FAKTA &amp; jejak negara ini lo masih tetap tutup mata dengan kinerja Menhan @prabowo 2019-2024 yg menghamburkan duit negara tanpa hasil dg mega proyek sialannya itu? yang buat lo tetap bilang referensi baheula masih lu angkat jauh banget nariknya. ?,positive,0.9274423122406006
798,798,@djaycoholyc yakin mereka yang dulu nangisin prabowo masih gak paham betapa buruknya kinerja pemerintahan sekarang,negative,0.990044891834259
808,808,Oposisi goblog alih alih mengkritisi kinerja Prabowo malah mben tahun ming ngangkat ijazah palsu wae cen cunthel uteke.,negative,0.9640735983848572
809,809,Jika Prabowo mengklaim bahwa kabinetnya banyak membuat terobosan tetapi narasi ke rakyat KURANG sempurna maka secara tidak langsung hal itu bisa diartikan sebagai kritik terhadap KINERJA komunikasi pemerintahan termasuk Hasan Nasbi sebagai Kepala Kantor Komunikasi https://t.co/bPhx3m2mx0,negative,0.970651388168335
821,821,TERUNTUK 02 VOTERS DAN PARA PENYERANG 02 VOTERS Melihat fenomena yang terjadi saat ini sangat fatal dan vital untuk kita kaji satu per satu. Kinerja Prabowo dan kabinetnya menimbulkan banyak konflik-dan memang banyak dampak negatif yang kita warga sipil terima.,positive,0.9719001054763794
824,824,@kurawa Prabowo pernah menyebut Habibi presiden naif melecehkan Jokowi tukang andong emang dari bawaan lahir udah mulut comberan kinerja blepotan mulut kompor meleduk apes amat punya presiden,positive,0.9777628779411316
826,826,@tribunnews @latarterkemban4 Rakyat sungguh heran dgn begitu hancurnya kinerja polisi pak presiden belum juga melakukan langkah kongkrit. Apa yg pak @prabowo tunggu? menunggu kemarahan rakyat makin memuncak?,positive,0.9231332540512085
838,838,Ya sama aja kayak enabler rezim. Kalian tone deaf padahal UDAH DIPERINGATIN UDH DIKASI FAKTA TERANG BNDERANG soal Prabowo pelanggar HAM-Gibs NB pelanggar konstitusi. Kalian juga uda tau jeleknya kinerja Prabs selama jadi menhan dan KALIAN NOLAK ITU SEMUA CUMA DEMI ALESAN KONYOL,positive,0.8596462607383728
844,844,@neVerAl0nely Akibat kelakuan Prabowo kinerja jeblok maikin susah rKyR aja. Yg d kerjakan bloom amat skli..,neutral,0.9985264539718628
856,856,@derarang @yudhakhel @bang_dasco @DPR_RI Kasih PAHAM Bang.... mmg dgn carmuk ke lantai bursa bisa kenaikan KEPERCAYAAN PASAR/PUBLIK thd kinerja Pemerintah OMON-OMON Pa Prabowo ??? Dagelan Ramadhan lo Bang Das... #IndonesiaGelap,neutral,0.9963011741638184
866,866,@are_inismyname @prabowo @Gerindra @bang_dasco @AlmaghribiS @BANGSAygSUJUD @IrawanRommi @kurawa @Ndons_Back @setkabgoid @Kimberley_PS08 @mas_veel Emang semahal itu? Ama judol parah mana saham kan bisa mempelajari kinerja perusahaan...,neutral,0.9960287809371948
869,869,IHSG Anjlok Tidak Yakin pada Kinerja Pemerintahan Prabowo. Terlalu banyak kesan bahwa pemerintah bersikap arogan dan tidak menganggap sensitivilitas itu sebagai sesuatu yang penting. https://t.co/z4ro36qtmD https://t.co/aXjuLASK76,positive,0.9637889266014099
873,873,@KoalisiNetizen @prabowo Go CASN 2025! Sehat-sehat Presiden Prabowo ayo kita tingkatkan kinerja nasional #KomitmenPemerintahUntukCASN,positive,0.8490376472473145
876,876,@tham878 Buzzer ternakan mulyono memang pekok... Hai cong IHSG sudah turun sejak danantara diluncurkan pasar merespon negatif... makin anjlok nya IHSG karena pasar sudah tdk percaya dengan kinerja pemerintahan @prabowo https://t.co/6eHxinhEHX,positive,0.8916451334953308
877,877,Kinerja buruk Indeks Harga Saham Gabungan (IHSG) jadi sorotan. Menko Airlangga pun melaporkan kondisi tersebut ke Presiden Prabowo Subianto. https://t.co/Am1EZXWY7T,neutral,0.9972423315048218
881,881,@abinandar2003 @msaid_didu @prabowo @DPR_RI Sulit berharap dari seorang pengagum manusia gagal pemuja manusia gagal mengadopsi kinerja dan cara kerja manusia gagal maka hasilnya pun akan gagal ... Hiduuupppp jokowiii .. hiduuppp jokowi .,positive,0.994946300983429
889,889,@David_Wijaya03 @03__nakula @ahmad_bellamy @Anak__Ogi @GM_Warrios @GantineRamane @RoellyRosuli @Per98943129Rudi @Muhadjir_M @YogaPras_ Ini bagian perilaku Abuse of power yg secara telanjang. Tentu ini sangat mengganggu kinerja pemerintahan Prabowo. Apakah org² spti ini tetap dipertahankan?...,neutral,0.9953427314758301
890,890,BPK @prabowo Pak Said Didu dicoba saja diangkat sebagai Menteri BUMN agar bisa membuktikan kinerja dia yang expert dan profesional ? Kita lihat saja pak biar bantu majukan BUMN tidak hanya omon omon saja ?,positive,0.9597920179367065
892,892,@ernestprakasa Kemaren ada koh yang bilang cuma di jaman prabowo kinerja IHSG naik 2% ,neutral,0.9964414238929749
904,904,LUAR BIASA KINERJA PRESIDENKU MY GEMOY MY NDUT @prabowo ️ https://t.co/M8UZxUmVMx,negative,0.9783565402030945
907,907,@kompascom Melebihi PENJAJAH VOC.Entah apa isi otak pejabat negeri ini koq mau nya hanya susahkan rakyat pak @prabowo @Gerindra tolong di beresin JANGAN SELALU RAKYAT DITEKAN dimana sikon EKONOMI GI SUSAH Jangan bikin RAKYAT MURKA. Awasi mulut dan kinerja anak buah bapak @prabowo .,negative,0.9798438549041748
910,910,Nilai kinerja Prabowo 11/100 @prabowo JELEK,negative,0.9862812161445618
914,914,Ending penantian panjang CPNS dan PPPK percepatan ini bukti nyata dari kinerja Presiden Prabowo #KomitmenPemerintahUntukCASN,positive,0.915915310382843
921,921,Kinerja gemilang dari Prabowo untuk CPNS dan PPPK lebih cepat dan pasti #KomitmenPemerintahUntukCASN,positive,0.9934515953063965
944,944,sebernarnya NEGARA TANPA ORANG2 YG BERTERIAK DNG DALIL MENGKRITIK KINERJA PEMERINTAH (padahal aslinya menghina..merendahkan dan melecehkan pemerintahan )itu akan cepat maju dan bersaing dng negara lain...entah fungsinya apa mereka itu bikin ruwet sj..@prabowo @gibran_tweet,neutral,0.995508074760437
958,958,@Piyusaja2 @Dahnilanzar @prabowo @prabowo harus belajar dr pengalaman bagaimana @jokowi amburadul urus negara rakyat memang gak pinter spt kalian tp rakyat punya tolak ukur akurat utk mengukur kinerja kalian ehh... Balik lg dgn Jokowi. Kenapa sih gak netral saja pemerintah ini murni gak ada campuran.,positive,0.8648942708969116
964,964,@Verraagustian_ @Gerindra @prabowo Terutama kewajiban tanggungjawab kinerja aparat K/L/swasta dlm menangani masalah sosial terutama terhadap warga masyarakat miskin agar memiliki keahlian utk usaha/pekerjaan sehingga memiliki matapencaharian tetap sehingga warga masyarakat gak ada lagi miskin/terlantar.,positive,0.8873839378356934
966,966,@PaltiWest2024 Kinerja kabinet Prabowo bagus syaratnya bersihkan dari orang orang Jokowi...wis itu aja titik,positive,0.8836979269981384
975,975,Defisit APBD Riau Rp2 2 Triliun karena Kinerja Gubri Belum Optimal Relawan Prabowo Gibran: 'KPK Segera Usut Tunda Bayar yang Mematikan Usaha Rekanan' https://t.co/FjsbFFuSZY,positive,0.8650787472724915
978,978,@Dandhy_Laksono @Gerindra coba deh sesekali bikin vote di X seberapa puas sama kinerja pemerintahan Prabowo DPR komisi amplop coklat...,neutral,0.9967421889305115
983,983,bangkit darimana woo indeks korupsi dan indeks demokrasi aja memburuk lu bilang bangkit wooo woooo rakyat lu jejelin kehalu haluan sedangkan kinerja pejabat aja begitu²aja,negative,0.9861598610877991
986,986,@tempodotco 1) Publik sdh curiga ttg sebab2 keterlambatan Rilis Kinerja APBN. Ternyata kecurigaan Publik beralasan &amp; BENAR! 2) Publik yg kritis juga memprediksi pertumbuhan ekonomi bakal &lt; 5%. 3) Publik yg kritis juga berpendapat PERCUMA KASI MASUKAN ke Prabowo. HOPELESS! STUPID &amp; STUBBORN!,neutral,0.9950776696205139
988,988,Presiden Prabowo Subianto menyoroti kinerja aparatur sipil negara (ASN) yang dinilai tidak bekerja maksimal setelah resmi diterima menjadi pegawai negeri. https://t.co/WtnKa4CpAa,neutral,0.9964960217475891
990,990,Presiden Prabowo Subianto menyoroti kinerja aparatur sipil negara (ASN) yang dinilai tidak bekerja maksimal setelah resmi diterima menjadi pegawai negeri. https://t.co/bb2fDmblNC,neutral,0.9964984655380249
1016,1017,@prabowo @prabowo @KemensetnegRI Yang Bisa Kerja @mempanrb atau PPPK?? PPPK MENGABDI UTK NEGARA ADA YG SAMPAI SEPARUH UMUR HIDUPNYA BAGAIMANA KINERJA @MEMPANRB 100 HARI KERJA HANYA URUS PPPK BELUM URUS YANG LAIN NOL OMON-OMON TINGGI DEPAN PRESIDEN @prabowo @KemensetnegRI @DPR_RI,positive,0.9829650521278381
1027,1028,Untuk semua pemimpin maupun pekerja @DPR_RI @prabowo #mentrikabinet #paraGuberbur FAHAMI BETUL RANAH DR KINERJA &amp; OTORISASI KINERJA MASING &amp; BELAJAR MENGHARGAI OTORISASI KINERJA SEKALIPUN BAWAHANNYA. PEMIMPIN WAJIB MEMBERI CONTOH YG BENAR,positive,0.8767753839492798
1036,1037,Menkeu Sri Mulyani mengingatkan Presiden Prabowo Subianto untuk mengumumkan jumlah pencairan Tunjangan Kinerja (Tukin) untuk ASN TNI dan Polri. Hal itu terjadi dalam konferensi pers yang diadakan pada Selasa (11/3/2025). . #prabowo #srimulyani #menkeu #tukin #thr #prmn https://t.co/LDIt78EfGR,negative,0.9803438186645508
1044,1045,@Anak__Ogi @prabowo Hasil kinerja pemerintahan belum keliatan tapi udah mulai ugal ugalan melanggar aturan terus koar koar mau menegakkan hukum?,neutral,0.9978261590003967
1054,1055,@BosPurwa @prabowo Rugi krn dulu 'bakar2 duit' utk promo. Tapi secara kinerja harus nya laba meningkat ini rugi karena bawaan laporan laba rugi akumulasi,neutral,0.9978095889091492
1071,1072,@tanyarlfes kata temen gua bukti kinerja prabowo tu baru beberapa bulan udah banyak terungkap orang² korupsi hehe oke ,neutral,0.9973015189170837
1079,1080,@BANGSAygSUJUD @prabowo @99propaganda @adri_zizie @Alie_Fahnoor @are_inismyname @bitCarli77 @florieliciouss @Ndons_Back @Kimberley_PS08 @IrawanRommi @tonybulumanu benar sekali...Kenapa Hak 22 karyawan tidak bisa jiga langsung ditransfer kemenkeu?? itu hasil kinerja selama puluhan tahun @smindrawatii @kemenkeuri,neutral,0.9962917566299438
1081,1082,@BosPurwa @prabowo Jikalau ada driver ojol &amp; kurir online yg memiliki 2 akun &amp; bekerja di lbh dari 1 aplikasi BHR akan dinilai dari keaktifan kinerja,neutral,0.9959327578544617
1088,1089,@PNS_Garis_Lucu @prabowo Min bukannya belom disebut ya besarannya berapa? cuma dibilang gaji pokok tunjangan melekat dan tunjangan kinerja ajaa soalnya kan‍,neutral,0.9966310858726501
1095,1096,@kompascom Pak @prabowo sebaiknya evaluasi kinerja&amp;kualitas BUMN secara memyeluruh&amp;pastikan manteri tidak ada yg rangkap jabatan pak masyarakat butuh menteri yg profesional&amp; 100% kerja untuk menjadi menteri&amp;berikan hasil terbaik krn BUMN jadi acuan investor asing Bgm kelanjutan BUMN2 Karya,negative,0.9960266351699829
1101,1102,@MFaizGhifari paling berdasarkan kinerja si driver seperti biasa ada syarat dan ketentuan yang berlaku. perhatikan kalimat terakhir pak Prabowo soal ini,negative,0.9833223819732666
1129,1130,@prabowo rakyat sudah muak dengan kinerja menteri2 Anda yang tidak berkualitas,neutral,0.9967877864837646
1137,1138,@pln_123 Gak ada angin gak ada hujan listrik padam kinerja PLN seperti apa ya buruk kinerjax @erickthohir @prabowo @Gerindra,neutral,0.9950782060623169
1147,1148,Hasil kinerja 100 hari Presiden Prabowo rakyat bantu rakyat. Infrastruktur diabaikan katanya pemangkasan anggaran bakal lanjut sampai tahun 2027. https://t.co/awaMnupSRG,negative,0.995507001876831
1151,1152,@OrangBiasaMMXX @Intel_Imut Prabowo juga bukan Djawa Murni. Saya rasa politik identitas khusus pilpres di zaman sekarang sudah gak relevan lagi yang dilihat skrng rekam jejak kinerja di jabatan sebelumnya dan popularitasnya. Prabowo terpilih jadi presiden karena rekam jejak menjabat jadi menteri.,negative,0.9889143109321594
1156,1157,@prabowo Kami tggu pa minimal 1 tahun kinerja pemerintahan bapak bgmn realisasi dr program2 prioritas yg pro rakyat bukan pro oligarki klo bener itu terwujud di 1 thn ini mk km rakyat akan mendukung sepenuhx.,neutral,0.9964258074760437
1167,1168,@abu_waras Jangan Kasih jatah pada PSI Pak @prabowo @psd08 . Nanti kinerja Parlemen Pak @prabowo akan buruk loh.,neutral,0.996215283870697
1170,1171,@Boediantar4 @prabowo Pecat Semua Menteri yang kinerja nya tidak sesuai dengan Program Kerja Pak @prabowo @psd08 . Saat nya Macan Asia Terkam oligarky Dakocan Asia. Hukum Mati Pejabat Korup akan menyelamatkan Indonesia dari Tawa Rezim @jokowi yang sudah memporakporandakan Negeri ini.,positive,0.8851782083511353
1179,1180,Tren kepuasan tinggi 100 hari kinerja Prabowo-Gibran https://t.co/Qol94uNCOu,negative,0.9798547625541687
1180,1181,Tren Kepuasan Tinggi 100 Hari Kinerja Prabowo-Gibran #KerjaNyata100Hari #PrabowoGibran https://t.co/tiRMRDEVw7,negative,0.998539924621582
1181,1182,Prihatin atas kinerja menteri @prabowo https://t.co/9658FcWUKO,negative,0.9884595274925232
1198,1199,130 Hari Kerja Prabowo Dorong Kinerja Menteri Lebih Optimal https://t.co/W4qjNUdT41,negative,0.9632660150527954
1200,1201,Banten syndicate dukung Yandri Susanto minta lanjutkan kinerja positifnya di Kemendes PDT. @prabowo @gibran_tweet @YandriSusanto @kemendespdt @tppkemendes https://t.co/2Ro7SKaArs,neutral,0.9959994554519653
1203,1204,@susipudjiastuti @prabowo @ListyoSigitP @prabowo anggaran Kemenhan ga kena efisiensi tapi kinerja kaya gini? sampe rakyat harus berjuang sendiri? mending bubarin aja pak daripada ngabis2in anggaran,positive,0.8399426341056824
1224,1225,PRESIDEN Prabowo Subianto bersama jajaran Kabinet Merah Putih dinilai telah menunjukkan kinerja yang maksimal menuju kesejahteraan. https://t.co/VdhUeAS5qh,positive,0.8518449664115906
1228,1229,@Epricila10 Korupsi triliunan masakn tdk tahu saat jadi komisaris utama kan fungsi ya mengawasi kinerja managemen dan perusahaan Begini ini yg hrs nya efisiensi tdk usah ada gaji milyaran di BUMN gaji sewajarnya cuma di sini ramge gaji jauh bisa dari 2 jt s/d 3M @KemenkeuRI @prabowo,positive,0.9603568911552429
1235,1236,@tanyarlfes Dari contoh kecil ini rakyat ga percaya dgn kinerja pembantu pak @prabowo apa lagi ngurusin danantara dan bank emas ngurus yg kecil aja ga becus ,negative,0.9695757031440735
1238,1239,Mohon Presiden @prabowo Gerak cepat menyelesaikan aduan masyarakat seperti ini. Kabinet gemuk banyak menteri dan wakil menteri tapi tidak ada hal yang kinerja positif. Korupsi bukan berkurang justru meningkat. Parah banget @KemensetnegRI @setkabgoid @KemenPU,positive,0.8376463651657104
1240,1241,@pln_123 @Gerindra @erickthohir @prabowo Kinerja @pln_123 sangat buruk ,neutral,0.9966400861740112
